,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
490,1.2,"29 km NW of Benton, California",1095909951001,1524604901672,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114352&format=geojson,,,,,reviewed,0,22,nn,00114352,",nn00114352,",",nn,",",origin,phase-data,",11,0.03,0.1007,87.97,ml,earthquake,"M 1.2 - 29 km NW of Benton, California",1509,Point,"[-118.7283, 37.996, 6]",1509
491,1.1,"3km SE of Mentone, CA",1095910533890,1459580793209,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047741&format=geojson,,,,,reviewed,0,19,ci,10047741,",ci10047741,",",ci,",",nearby-cities,origin,phase-data,",23,0.01334,0.13,54,ml,earthquake,"M 1.1 - 3km SE of Mentone, CA",1508,Point,"[-117.113, 34.0488333, 10.176]",1508
492,1.3,"27 km NW of Benton, California",1095910709274,1524604901942,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114354,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114354&format=geojson,,,,,reviewed,0,26,nn,00114354,",nn00114354,",",nn,",",origin,phase-data,",6,0.032,0.0872,114.01,mb,earthquake,"M 1.3 - 27 km NW of Benton, California",1507,Point,"[-118.6992, 37.9981, 3.4]",1507
493,1.15,"28 km NW of Benton, California",1095910776040,1524604902086,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397883&format=geojson,,,,,reviewed,0,20,nc,21397883,",nc21397883,nn00114355,",",nc,nn,",",nearby-cities,origin,phase-data,",10,0.03874,0.06,122,md,earthquake,"M 1.2 - 28 km NW of Benton, California",1506,Point,"[-118.7056667, 38.0063333, 6.285]",1506
494,1.94,"27 km NW of Benton, California",1095911443140,1524604902237,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397884&format=geojson,,,,,reviewed,0,58,nc,21397884,",nc21397884,nn00114356,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.04234,0.09,74,md,earthquake,"M 1.9 - 27 km NW of Benton, California",1505,Point,"[-118.6873333, 38.0048333, 5.145]",1505
495,1.1,"27 km NW of Benton, California",1095911571938,1524604920720,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00124201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00124201&format=geojson,,,,,reviewed,0,19,nn,00124201,",nn00124201,",",nn,",",origin,phase-data,",5,0.047,0.0422,98.01,mb,earthquake,"M 1.1 - 27 km NW of Benton, California",1504,Point,"[-118.6797, 38.0062, 0.3]",1504
496,1.1,"28 km NW of Benton, California",1095912484895,1524604902400,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114359,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114359&format=geojson,,,,,reviewed,0,19,nn,00114359,",nn00114359,",",nn,",",origin,phase-data,",10,0.031,0.1061,89.74,ml,earthquake,"M 1.1 - 28 km NW of Benton, California",1503,Point,"[-118.7038, 37.9981, 4.5]",1503
497,1.54,"16km NW of Grapevine, California",1095912629530,1455681821618,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047753,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047753&format=geojson,,,,,reviewed,0,36,ci,10047753,",ci10047753,",",ci,",",nearby-cities,origin,phase-data,",17,0.0901,0.23,129,ml,earthquake,"M 1.5 - 16km NW of Grapevine, California",1502,Point,"[-119.0371667, 35.055, 11.812]",1502
498,1.76,"8 km WNW of Templeton, California",1095912873930,1483912323908,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397893&format=geojson,,,,,reviewed,0,48,nc,21397893,",nc21397893,",",nc,",",nearby-cities,origin,phase-data,",20,0.1108,0.07,138,md,earthquake,"M 1.8 - 8 km WNW of Templeton, California",1501,Point,"[-120.7861667, 35.5855, 0.955]",1501
499,2,"27 km NNW of Benton, California",1095912992298,1524604918054,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114697,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114697&format=geojson,,,,,reviewed,0,62,nn,00114697,",nn00114697,",",nn,",",origin,phase-data,",4,0.049,0.0795,117.73,ml,earthquake,"M 2.0 - 27 km NNW of Benton, California",1500,Point,"[-118.6318, 38.0382, 7.4]",1500
500,1.1,"29 km NW of Benton, California",1095913040322,1524604902659,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114698,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114698&format=geojson,,,,,reviewed,0,19,nn,00114698,",nn00114698,",",nn,",",origin,phase-data,",7,0.031,0.098,89.72,mb,earthquake,"M 1.1 - 29 km NW of Benton, California",1499,Point,"[-118.7316, 37.9967, 5.6]",1499
501,1.2,"26 km NNW of Benton, California",1095913094207,1524604902771,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114699,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114699&format=geojson,,,,,reviewed,0,22,nn,00114699,",nn00114699,",",nn,",",origin,phase-data,",8,0.06,0.1441,120.36,mb,earthquake,"M 1.2 - 26 km NNW of Benton, California",1498,Point,"[-118.6331, 38.0255, 9.1]",1498
502,1.59,"26 km NW of Benton, California",1095913888280,1483912334307,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397908&format=geojson,,,,,reviewed,0,39,nc,21397908,",nc21397908,",",nc,",",nearby-cities,origin,phase-data,",10,0.04234,0.09,82,md,earthquake,"M 1.6 - 26 km NW of Benton, California",1497,Point,"[-118.6743333, 37.9951667, 5.215]",1497
503,1.3,"7km ESE of Coso Junction, CA",1095913990190,1459580802654,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10047757,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10047757&format=geojson,,,,,reviewed,0,26,ci,10047757,",ci10047757,",",ci,",",nearby-cities,origin,phase-data,",15,0.01326,0.13,78,mh,earthquake,"M 1.3 - 7km ESE of Coso Junction, CA",1496,Point,"[-117.8775, 36.0158333, 4.022]",1496
504,1.4,"27 km NW of Benton, California",1095914236736,1524604903258,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114363,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114363&format=geojson,,,,,reviewed,0,30,nn,00114363,",nn00114363,",",nn,",",origin,phase-data,",5,0.029,0.1152,115.04,mb,earthquake,"M 1.4 - 27 km NW of Benton, California",1495,Point,"[-118.7004, 37.9947, 1.4]",1495
505,1.71,"29 km NW of Benton, California",1095914374320,1524604903432,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397906&format=geojson,,,,,reviewed,0,45,nc,21397906,",nc21397906,nn00114364,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",33,0.03784,0.08,75,md,earthquake,"M 1.7 - 29 km NW of Benton, California",1494,Point,"[-118.7151667, 38.0063333, 2.355]",1494
506,1.1,"27 km NW of Benton, California",1095915084414,1524604903735,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114367&format=geojson,,,,,reviewed,0,19,nn,00114367,",nn00114367,",",nn,",",origin,phase-data,",12,0.05,0.1235,73.82,ml,earthquake,"M 1.1 - 27 km NW of Benton, California",1493,Point,"[-118.6755, 38.007, 8.4]",1493
507,2.31,"27 km NW of Benton, California",1095915239480,1524604903875,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397912&format=geojson,,,,,reviewed,0,82,nc,21397912,",nc21397912,nn00114368,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",42,0.07027,0.08,74,md,earthquake,"M 2.3 - 27 km NW of Benton, California",1492,Point,"[-118.6523333, 38.0231667, 2.005]",1492
508,3.05,"28 km NW of Benton, California",1095915336860,1524604897749,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397915,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397915&format=geojson,,,,,reviewed,0,143,nc,21397915,",nc21397915,usp000d4wc,ci10047769,nn00114369,",",nc,us,ci,nn,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",49,0.03333,0.07,73,md,earthquake,"M 3.1 - 28 km NW of Benton, California",1491,Point,"[-118.7116667, 38.0011667, 5.025]",1491
509,1.1,"30 km NW of Benton, California",1095915618310,1524604921028,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00124205,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00124205&format=geojson,,,,,reviewed,0,19,nn,00124205,",nn00124205,",",nn,",",origin,phase-data,",6,0.032,0.1599,168.74,mb,earthquake,"M 1.1 - 30 km NW of Benton, California",1490,Point,"[-118.7399, 37.9942, 3.1]",1490
510,1.3,"26 km NNW of Benton, California",1095915686232,1524604921129,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00124208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00124208&format=geojson,,,,,reviewed,0,26,nn,00124208,",nn00124208,",",nn,",",origin,phase-data,",5,0.05,0.0381,132.34,mb,earthquake,"M 1.3 - 26 km NNW of Benton, California",1489,Point,"[-118.6201, 38.0311, 12.9]",1489
511,1.39,"27 km NW of Benton, California",1095915772100,1483912364932,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397916,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397916&format=geojson,,,,,reviewed,0,30,nc,21397916,",nc21397916,",",nc,",",nearby-cities,origin,phase-data,",18,0.02973,0.08,72,md,earthquake,"M 1.4 - 27 km NW of Benton, California",1488,Point,"[-118.6995, 37.9951667, 2.825]",1488
512,1.67,"4 km WSW of Morro Bay, California",1095915976100,1483912371892,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011475,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011475&format=geojson,,,,,reviewed,0,43,nc,68011475,",nc68011475,",",nc,",",nearby-cities,origin,phase-data,",7,0.06757,0.1,182,md,earthquake,"M 1.7 - 4 km WSW of Morro Bay, California",1487,Point,"[-120.8988333, 35.35, 5.579]",1487
513,1.53,"11 km NE of San Simeon, California",1095916750210,1483912375518,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397917&format=geojson,,,,,reviewed,0,36,nc,21397917,",nc21397917,",",nc,",",nearby-cities,origin,phase-data,",30,0.05495,0.06,57,md,earthquake,"M 1.5 - 11 km NE of San Simeon, California",1486,Point,"[-121.0996667, 35.7153333, 7.123]",1486
514,1.69,"27 km NW of Benton, California",1095917099270,1524604904312,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397918,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397918&format=geojson,,,,,reviewed,0,44,nc,21397918,",nc21397918,nn00114372,",",nc,nn,",",nearby-cities,origin,phase-data,",21,0.03423,0.08,90,md,earthquake,"M 1.7 - 27 km NW of Benton, California",1485,Point,"[-118.698, 38, 3.415]",1485
515,1.83,"2 km W of Morro Bay, California",1095917509330,1483912383367,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011477,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011477&format=geojson,,,,,reviewed,0,52,nc,68011477,",nc68011477,",",nc,",",nearby-cities,origin,phase-data,",10,0.04505,0.11,151,md,earthquake,"M 1.8 - 2 km W of Morro Bay, California",1484,Point,"[-120.8765, 35.3653333, 6.169]",1484
516,1.42,"4 km W of Morro Bay, California",1095917610940,1483912386719,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011478&format=geojson,,,,,reviewed,0,31,nc,68011478,",nc68011478,",",nc,",",nearby-cities,origin,phase-data,",5,0.05946,0.01,216,md,earthquake,"M 1.4 - 4 km W of Morro Bay, California",1483,Point,"[-120.8948333, 35.3631667, 7.719]",1483
517,2.3,"28 km NNW of Benton, California",1095918122824,1524604918242,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114373,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114373&format=geojson,,,,,reviewed,0,81,nn,00114373,",nn00114373,",",nn,",",origin,phase-data,",6,0.053,0.143,131.86,ml,earthquake,"M 2.3 - 28 km NNW of Benton, California",1482,Point,"[-118.646, 38.0432, 7.7]",1482
518,1.6,"10 km NNE of Cayucos, California",1095918183330,1483912390201,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011479,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011479&format=geojson,,,,,reviewed,0,39,nc,68011479,",nc68011479,",",nc,",",nearby-cities,origin,phase-data,",8,0.06396,0.17,177,md,earthquake,"M 1.6 - 10 km NNE of Cayucos, California",1481,Point,"[-120.8298333, 35.5216667, 5.845]",1481
519,2.2,"26 km NNW of Benton, California",1095918247218,1524604904598,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114700,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114700&format=geojson,,,,,reviewed,0,74,nn,00114700,",nn00114700,",",nn,",",origin,phase-data,",28,0.05,0.1288,71.75,ml,earthquake,"M 2.2 - 26 km NNW of Benton, California",1480,Point,"[-118.6156, 38.0287, 3.1]",1480
520,1.89,"7 km NNE of San Simeon, California",1095918714650,1483912393884,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397923,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397923&format=geojson,,,,,reviewed,0,55,nc,21397923,",nc21397923,",",nc,",",nearby-cities,origin,phase-data,",35,0.01622,0.08,76,md,earthquake,"M 1.9 - 7 km NNE of San Simeon, California",1479,Point,"[-121.1466667, 35.6978333, 6.043]",1479
521,1.81,"6 km NE of San Simeon, California",1095918793800,1483912397581,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397924,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397924&format=geojson,,,,,reviewed,0,50,nc,21397924,",nc21397924,",",nc,",",nearby-cities,origin,phase-data,",17,0.01261,0.06,81,md,earthquake,"M 1.8 - 6 km NE of San Simeon, California",1478,Point,"[-121.149, 35.6943333, 6.043]",1478
522,1.6,"29 km NW of Benton, California",1095918877686,1524604921547,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00124213,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00124213&format=geojson,,,,,reviewed,0,39,nn,00124213,",nn00124213,",",nn,",",origin,phase-data,",6,0.035,0.1052,141.99,mb,earthquake,"M 1.6 - 29 km NW of Benton, California",1477,Point,"[-118.7156, 38.0032, 2.6]",1477
523,1.04,"29 km NW of Benton, California",1095919013320,1524604904745,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397926&format=geojson,,,,,reviewed,0,17,nc,21397926,",nc21397926,nn00114376,",",nc,nn,",",nearby-cities,origin,phase-data,",8,0.03153,0.06,147,md,earthquake,"M 1.0 - 29 km NW of Benton, California",1476,Point,"[-118.718, 37.9998333, 4.915]",1476
524,1.37,"2 km NE of Honeyville, Utah",1095919229840,1535489883540,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50291560,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50291560&format=geojson,,,,,reviewed,0,29,uu,50291560,",uu50291560,",",uu,",",origin,phase-data,",20,0.03897,0.11,40,md,earthquake,"M 1.4 - 2 km NE of Honeyville, Utah",1475,Point,"[-112.0548333, 41.6538333, 13.89]",1475
525,1.5,"27 km NW of Benton, California",1095919487242,1524604904855,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114377,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114377&format=geojson,,,,,reviewed,0,35,nn,00114377,",nn00114377,",",nn,",",origin,phase-data,",5,0.025,0.0936,121.36,mb,earthquake,"M 1.5 - 27 km NW of Benton, California",1474,Point,"[-118.7043, 37.9916, 2.9]",1474
526,1.3,"29 km NW of Benton, California",1095919567470,1524604904972,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397925,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397925&format=geojson,,,,,reviewed,0,26,nc,21397925,",nc21397925,nn00114378,",",nc,nn,",",nearby-cities,origin,phase-data,",9,0.03423,0.06,142,md,earthquake,"M 1.3 - 29 km NW of Benton, California",1473,Point,"[-118.7158333, 38.0026667, 5.415]",1473
527,2.72,"9 km WSW of Atascadero, California",1095919889690,1483912410550,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397927,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397927&format=geojson,,,,,reviewed,0,114,nc,21397927,",nc21397927,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",58,0.08829,0.09,60,md,earthquake,"M 2.7 - 9 km WSW of Atascadero, California",1472,Point,"[-120.774, 35.4658333, 4.185]",1472
528,1.99,"8 km ENE of Cayucos, California",1095919940590,1483912415305,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011483,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011483&format=geojson,,,,,reviewed,0,61,nc,68011483,",nc68011483,",",nc,",",nearby-cities,origin,phase-data,",11,0.06036,0.1,189,md,earthquake,"M 2.0 - 8 km ENE of Cayucos, California",1471,Point,"[-120.8121667, 35.4803333, 6.507]",1471
529,1.03,"28 km NW of Benton, California",1095920421440,1524604918445,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397929,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397929&format=geojson,,,,,reviewed,0,16,nc,21397929,",nc21397929,nn00114380,",",nc,nn,",",nearby-cities,origin,phase-data,",7,0.06036,0.04,113,md,earthquake,"M 1.0 - 28 km NW of Benton, California",1470,Point,"[-118.6771667, 38.0201667, 8.905]",1470
530,1.22,"6 km WSW of Cobb, California",1095920565740,1483912422426,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397931,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397931&format=geojson,,,,,reviewed,0,23,nc,21397931,",nc21397931,",",nc,",",nearby-cities,origin,phase-data,",6,0,0.01,120,md,earthquake,"M 1.2 - 6 km WSW of Cobb, California",1469,Point,"[-122.7946667, 38.8081667, 3.153]",1469
531,1.72,"28 km NW of Benton, California",1095920973280,1524604905113,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397935&format=geojson,,,,,reviewed,0,46,nc,21397935,",nc21397935,nn00114381,",",nc,nn,",",nearby-cities,origin,phase-data,",22,0.03333,0.07,92,md,earthquake,"M 1.7 - 28 km NW of Benton, California",1468,Point,"[-118.7, 37.9991667, 3.465]",1468
532,1.94,"4 km W of Paso Robles, California",1095921000660,1483912431380,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228242,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228242&format=geojson,,,,,reviewed,0,58,nc,30228242,",nc30228242,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.1027,0.09,40,md,earthquake,"M 1.9 - 4 km W of Paso Robles, California",1467,Point,"[-120.7436667, 35.6205, 5.374]",1467
533,1.1,"28 km NW of Benton, California",1095921316216,1524604918551,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114383&format=geojson,,,,,reviewed,0,19,nn,00114383,",nn00114383,",",nn,",",origin,phase-data,",6,0.021,0.133,115.19,ml,earthquake,"M 1.1 - 28 km NW of Benton, California",1466,Point,"[-118.7128, 37.9886, 3.5]",1466
534,1.23,"5 km E of Interlaken, California",1095921423930,1483912437840,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21397938,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21397938&format=geojson,,,,,reviewed,0,23,nc,21397938,",nc21397938,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",27,0.01532,0.06,54,md,earthquake,"M 1.2 - 5 km E of Interlaken, California",1465,Point,"[-121.6686667, 36.9456667, 6.326]",1465
535,1.5,"26 km NW of Benton, California",1095921449424,1524604921649,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00124214,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00124214&format=geojson,,,,,reviewed,0,35,nn,00124214,",nn00124214,",",nn,",",origin,phase-data,",6,0.072,0.0666,108.56,mb,earthquake,"M 1.5 - 26 km NW of Benton, California",1464,Point,"[-118.6484, 38.019, 6.3]",1464
