,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
184,2.45,"32km SSW of Santa Rosa Is., CA",148904150170,1454032072730,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317662,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317662&format=geojson,,,,,reviewed,0,92,ci,3317662,",ci3317662,",",ci,",",origin,phase-data,",3,,0.38,278,mh,earthquake,"M 2.5 - 32km SSW of Santa Rosa Is., CA",1073,Point,"[-120.219, 33.6746667, 6]",1073
185,2.67,"10 km NE of Tres Pinos, California",148914852070,1481750484017,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021033,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021033&format=geojson,,,,,reviewed,0,110,nc,1021033,",nc1021033,",",nc,",",nearby-cities,origin,phase-data,",27,0.03423,0.05,88,md,earthquake,"M 2.7 - 10 km NE of Tres Pinos, California",1072,Point,"[-121.2425, 36.8575, 6.581]",1072
186,3.16,"18 km SSE of Tres Pinos, California",148922938660,1481750494490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021035,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021035&format=geojson,,,,,reviewed,0,154,nc,1021035,",nc1021035,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",70,0.005405,0.05,49,md,earthquake,"M 3.2 - 18 km SSE of Tres Pinos, California",1071,Point,"[-121.2451667, 36.6323333, 7.706]",1071
187,2.84,"18 km SSE of Tres Pinos, California",148939247310,1481750507044,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021037,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021037&format=geojson,,,,,reviewed,0,124,nc,1021037,",nc1021037,",",nc,",",nearby-cities,origin,phase-data,",17,0.00991,0.07,50,md,earthquake,"M 2.8 - 18 km SSE of Tres Pinos, California",1070,Point,"[-121.246, 36.6315, 8.207]",1070
188,3,"22 km SE of Indianola, California",148969888750,1481750529654,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021042&format=geojson,,,,,reviewed,0,138,nc,1021042,",nc1021042,",",nc,",",nearby-cities,origin,phase-data,",14,0.01982,0.05,136,ml,earthquake,"M 3.0 - 22 km SE of Indianola, California",1069,Point,"[-123.861, 40.6955, 24.294]",1069
189,2.86,"28 km NE of Soledad, California",148982451950,1481750541943,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021045,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021045&format=geojson,,,,,reviewed,0,126,nc,1021045,",nc1021045,",",nc,",",nearby-cities,origin,phase-data,",19,0.05405,0.09,44,md,earthquake,"M 2.9 - 28 km NE of Soledad, California",1068,Point,"[-121.0918333, 36.6003333, 7.649]",1068
190,3.67,"10km NE of Nuevo, CA",148991861810,1594330044412,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317665,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317665&format=geojson,,,3.553,,reviewed,0,207,ci,3317665,",ushis3295,usp000083y,ci3317665,",",ushis,us,ci,",",impact-text,origin,phase-data,shakemap,",20,,0.37,104,ml,earthquake,"M 3.7 - 10km NE of Nuevo, CA",1067,Point,"[-117.0738333, 33.866, 14]",1067
191,2.45,"28 km E of Tres Pinos, California",149001308040,1481750550366,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021047&format=geojson,,,,,reviewed,0,92,nc,1021047,",nc1021047,",",nc,",",nearby-cities,origin,phase-data,",13,0.1252,0.07,81,md,earthquake,"M 2.5 - 28 km E of Tres Pinos, California",1066,Point,"[-121.0068333, 36.763, 2.151]",1066
192,2.72,"23km SW of Bodfish, CA",149002479940,1454031461380,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317667&format=geojson,,,,,reviewed,0,114,ci,3317667,",ci3317667,",",ci,",",origin,phase-data,",8,,0.44,175,ml,earthquake,"M 2.7 - 23km SW of Bodfish, CA",1065,Point,"[-118.6998333, 35.4736667, 6]",1065
193,2.43,"31km SSW of Ludlow, CA",149014959800,1454031461870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317668,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317668&format=geojson,,,,,reviewed,0,91,ci,3317668,",ci3317668,",",ci,",",origin,phase-data,",7,,0.51,228,mh,earthquake,"M 2.4 - 31km SSW of Ludlow, CA",1064,Point,"[-116.3208333, 34.472, 6]",1064
194,2.54,"25 km W of Three Rocks, California",149018973390,1481750558891,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021049,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021049&format=geojson,,,,,reviewed,0,99,nc,1021049,",nc1021049,",",nc,",",nearby-cities,origin,phase-data,",11,0.1667,0.05,194,md,earthquake,"M 2.5 - 25 km W of Three Rocks, California",1063,Point,"[-120.6805, 36.5226667, 7.684]",1063
195,3.18,"7km WSW of Grapevine, CA",149020381870,1454029988090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317670&format=geojson,,,,,reviewed,0,156,ci,3317670,",ci3317670,",",ci,",",origin,phase-data,",14,,0.47,146,ml,earthquake,"M 3.2 - 7km WSW of Grapevine, CA",1062,Point,"[-118.9996667, 34.9278333, 6]",1062
196,2.3,"9 km SSW of Royal City, Washington",149021757410,1469405500150,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859523,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859523&format=geojson,,,,,reviewed,0,81,uw,10859523,",uw10859523,",",uw,",",origin,phase-data,",20,0.0636,0.09,110,md,earthquake,"M 2.3 - 9 km SSW of Royal City, Washington",1061,Point,"[-119.6911667, 46.823, 0.653]",1061
197,2.1,"29km SSW of Ludlow, CA",149026172500,1454030018590,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322403,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322403&format=geojson,,,,,reviewed,0,68,ci,12322403,",ci12322403,",",ci,",",origin,",,,,,mh,earthquake,"M 2.1 - 29km SSW of Ludlow, CA",1060,Point,"[-116.3345, 34.4996667, 8.06]",1060
198,2.15,"20km ESE of Little Lake, CA",149026577330,1454032073210,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317671&format=geojson,,,,,reviewed,0,71,ci,3317671,",ci3317671,",",ci,",",origin,phase-data,",4,0.1035,0.4,228,mh,earthquake,"M 2.2 - 20km ESE of Little Lake, CA",1059,Point,"[-117.7068333, 35.869, 16.68]",1059
199,2.28,"7km NW of Boron, CA",149042929970,1459590828735,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317672,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317672&format=geojson,,,,,reviewed,0,80,ci,3317672,",ci3317672,",",ci,",",nearby-cities,origin,phase-data,",11,,0.53,94,mh,quarry blast,"M 2.3 Quarry Blast - 7km NW of Boron, CA",1058,Point,"[-117.7105, 35.0366667, 0.06]",1058
200,2.59,"21 km NE of Soledad, California",149047277650,1481750563327,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021050,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021050&format=geojson,,,,,reviewed,0,103,nc,1021050,",nc1021050,",",nc,",",nearby-cities,origin,phase-data,",24,0.03514,0.06,57,md,earthquake,"M 2.6 - 21 km NE of Soledad, California",1057,Point,"[-121.1501667, 36.5608333, 2.993]",1057
201,2.54,"45km SSW of Dana Point, CA",149051521220,1454031187290,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317673,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317673&format=geojson,,,,,reviewed,0,99,ci,3317673,",ci3317673,",",ci,",",origin,phase-data,",5,,0.36,270,mh,earthquake,"M 2.5 - 45km SSW of Dana Point, CA",1056,Point,"[-117.9245, 33.1075, 6]",1056
202,3.47,"3 km WNW of San Juan Bautista, California",149057061150,1481750570490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021051&format=geojson,,,,,reviewed,0,185,nc,1021051,",nc1021051,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",27,0.03423,0.08,49,md,earthquake,"M 3.5 - 3 km WNW of San Juan Bautista, California",1055,Point,"[-121.5758333, 36.8531667, 6.382]",1055
203,2.22,"28 km SE of Tres Pinos, California",149066059510,1481750580262,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021053,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021053&format=geojson,,,,,reviewed,0,76,nc,1021053,",nc1021053,",",nc,",",nearby-cities,origin,phase-data,",9,0.03604,0.09,200,md,earthquake,"M 2.2 - 28 km SE of Tres Pinos, California",1054,Point,"[-121.0615, 36.6388333, 11.539]",1054
204,2.28,"8km E of Santa Clarita, CA",149122097770,1454031187820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317674,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317674&format=geojson,,,,,reviewed,0,80,ci,3317674,",ci3317674,",",ci,",",origin,phase-data,",11,,0.35,61,mh,earthquake,"M 2.3 - 8km E of Santa Clarita, CA",1053,Point,"[-118.4151667, 34.407, 8.91]",1053
205,2.11,"9km E of Santa Clarita, CA",149125921480,1454030294230,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317675,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317675&format=geojson,,,,,reviewed,0,68,ci,3317675,",ci3317675,",",ci,",",origin,phase-data,",10,,0.44,71,mh,earthquake,"M 2.1 - 9km E of Santa Clarita, CA",1052,Point,"[-118.409, 34.4135, 8.1]",1052
206,2.43,"8km WNW of Ventura, CA",149134979400,1454029988610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317676&format=geojson,,,,,reviewed,0,91,ci,3317676,",ci3317676,",",ci,",",origin,phase-data,",6,,0.23,189,ml,earthquake,"M 2.4 - 8km WNW of Ventura, CA",1051,Point,"[-119.3126667, 34.297, 1]",1051
207,3.12,"22 km NE of San Lucas, California",149146255370,1481750606232,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021060,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021060&format=geojson,,,,,reviewed,0,150,nc,1021060,",nc1021060,",",nc,",",nearby-cities,origin,phase-data,",9,0.04865,0.08,109,md,earthquake,"M 3.1 - 22 km NE of San Lucas, California",1050,Point,"[-120.878, 36.2943333, 3.762]",1050
208,2.08,"6 km SE of Seven Trees, California",149146294840,1481750610636,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021061&format=geojson,,,,,reviewed,0,67,nc,1021061,",nc1021061,",",nc,",",nearby-cities,origin,phase-data,",10,0.03874,0.07,111,md,earthquake,"M 2.1 - 6 km SE of Seven Trees, California",1049,Point,"[-121.7888333, 37.249, 0.005]",1049
209,2.44,"3 km SSW of San Juan Bautista, California",149186817310,1481750618798,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021063&format=geojson,,,,,reviewed,0,92,nc,1021063,",nc1021063,",",nc,",",nearby-cities,origin,phase-data,",14,0.03063,0.08,60,md,earthquake,"M 2.4 - 3 km SSW of San Juan Bautista, California",1048,Point,"[-121.5453333, 36.8181667, 7.022]",1048
210,2.4,"7 km N of Lewisville, Washington",149198620630,1469405501420,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859528,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859528&format=geojson,,,,,reviewed,0,89,uw,10859528,",uw10859528,",",uw,",",origin,phase-data,",7,,0.38,306,md,earthquake,"M 2.4 - 7 km N of Lewisville, Washington",1047,Point,"[-122.5331667, 45.8745, 2.145]",1047
211,2.47,"5 km W of Green Valley, California",149208582690,1481750626981,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021065,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021065&format=geojson,,,,,reviewed,0,94,nc,1021065,",nc1021065,",",nc,",",nearby-cities,origin,phase-data,",6,0.03694,0.05,219,md,quarry blast,"M 2.5 Quarry Blast - 5 km W of Green Valley, California",1046,Point,"[-122.2283333, 38.245, 4.702]",1046
212,2.44,"5 km SSE of San Juan Bautista, California",149212937970,1481750631184,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021066&format=geojson,,,,,reviewed,0,92,nc,1021066,",nc1021066,",",nc,",",nearby-cities,origin,phase-data,",25,0.04505,0.08,37,md,earthquake,"M 2.4 - 5 km SSE of San Juan Bautista, California",1045,Point,"[-121.5183333, 36.8021667, 6.231]",1045
213,2.47,"22 km NE of Soledad, California",149216317010,1481750650235,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021070,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021070&format=geojson,,,,,reviewed,0,94,nc,1021070,",nc1021070,",",nc,",",nearby-cities,origin,phase-data,",12,0.02703,0.08,64,md,earthquake,"M 2.5 - 22 km NE of Soledad, California",1044,Point,"[-121.1568333, 36.5695, 8.297]",1044
214,2.66,"16km NW of Fillmore, CA",149221309660,1454030295200,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317678,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317678&format=geojson,,,,,reviewed,0,109,ci,3317678,",ci3317678,",",ci,",",origin,phase-data,",17,,0.45,131,ml,earthquake,"M 2.7 - 16km NW of Fillmore, CA",1043,Point,"[-119.0263333, 34.513, 22.9]",1043
215,2.53,"16 km SSE of Tres Pinos, California",149221935390,1481750657142,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021071,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021071&format=geojson,,,,,reviewed,0,98,nc,1021071,",nc1021071,",",nc,",",nearby-cities,origin,phase-data,",17,0.02252,0.04,50,md,earthquake,"M 2.5 - 16 km SSE of Tres Pinos, California",1042,Point,"[-121.2658333, 36.6451667, 8.893]",1042
216,2.1,"19 km NE of Tanner, Washington",149263941550,1469405501800,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859533&format=geojson,,,,,reviewed,0,68,uw,10859533,",uw10859533,",",uw,",",origin,phase-data,",6,,0.43,199,md,earthquake,"M 2.1 - 19 km NE of Tanner, Washington",1041,Point,"[-121.5315, 47.574, 9.495]",1041
217,3.1,"10 km W of Avila Beach, California",149285244800,1454031188350,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000850,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000850&format=geojson,,,,,reviewed,0,148,us,p0000850,",ci3319069,usp0000850,",",ci,us,",",origin,phase-data,",,,,,ml,earthquake,"M 3.1 - 10 km W of Avila Beach, California",1040,Point,"[-120.845, 35.192, 8]",1040
218,3.4,"55 km W of Big Lagoon, California",149296952390,1481750701840,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021080&format=geojson,,,,,reviewed,0,178,nc,1021080,",nc1021080,",",nc,",",nearby-cities,origin,phase-data,",8,0.6288,0.09,316,ml,earthquake,"M 3.4 - 55 km W of Big Lagoon, California",1039,Point,"[-124.791, 41.2138333, 5.511]",1039
219,3.36,"24 km NE of Greenfield, California",149306570860,1481750715220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021082,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021082&format=geojson,,,,,reviewed,0,174,nc,1021082,",nc1021082,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",62,0.03694,0.06,70,md,earthquake,"M 3.4 - 24 km NE of Greenfield, California",1038,Point,"[-121.0553333, 36.4771667, 8.475]",1038
220,2.1,"12 km NNW of Carlsborg, Washington",149310994150,1469405502590,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859543,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859543&format=geojson,,,,,reviewed,0,68,uw,10859543,",uw10859543,",",uw,",",origin,phase-data,",5,0.2607,0.37,212,md,earthquake,"M 2.1 - 12 km NNW of Carlsborg, Washington",1037,Point,"[-123.2398333, 48.1968333, 46.296]",1037
221,4,off the coast of Oregon,149311936300,1415316086521,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000851&format=geojson,,,,,reviewed,0,246,us,p0000851,",usp0000851,",",us,",",origin,",,,,,mb,earthquake,M 4.0 - off the coast of Oregon,1036,Point,"[-129.067, 44.318, 33]",1036
222,2.62,"18 km SSE of Tres Pinos, California",149316507950,1481750725211,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021084,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021084&format=geojson,,,,,reviewed,0,106,nc,1021084,",nc1021084,",",nc,",",nearby-cities,origin,phase-data,",16,0.01261,0.05,55,md,earthquake,"M 2.6 - 18 km SSE of Tres Pinos, California",1035,Point,"[-121.2491667, 36.6356667, 6.085]",1035
223,3.28,"22 km SE of Indianola, California",149332862060,1481750737695,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021087&format=geojson,,,,,reviewed,0,166,nc,1021087,",nc1021087,",",nc,",",nearby-cities,origin,phase-data,",13,0.01892,0.06,136,md,earthquake,"M 3.3 - 22 km SE of Indianola, California",1034,Point,"[-123.8615, 40.6943333, 24.309]",1034
224,2.87,"4km N of North Shore, CA",149335916660,1454031750370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317679,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317679&format=geojson,,,,,reviewed,0,127,ci,3317679,",ci3317679,",",ci,",",origin,phase-data,",12,,0.54,148,ml,earthquake,"M 2.9 - 4km N of North Shore, CA",1033,Point,"[-115.9441667, 33.5651667, 6]",1033
225,2.23,"6km NE of Indio, CA",149336406350,1454031750870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317680&format=geojson,,,,,reviewed,0,77,ci,3317680,",ci3317680,",",ci,",",origin,phase-data,",9,,0.42,220,ml,earthquake,"M 2.2 - 6km NE of Indio, CA",1032,Point,"[-116.18, 33.7615, 6]",1032
226,2.56,"6km NE of Indian Wells, CA",149337205970,1454031751390,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317681&format=geojson,,,,,reviewed,0,101,ci,3317681,",ci3317681,",",ci,",",origin,phase-data,",9,,0.49,177,ml,earthquake,"M 2.6 - 6km NE of Indian Wells, CA",1031,Point,"[-116.2666667, 33.755, 6]",1031
227,2.42,"7km NNW of North Shore, CA",149337450100,1454029989120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317682,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317682&format=geojson,,,,,reviewed,0,90,ci,3317682,",ci3317682,",",ci,",",origin,phase-data,",8,,0.34,175,ml,earthquake,"M 2.4 - 7km NNW of North Shore, CA",1030,Point,"[-115.9726667, 33.5808333, 6]",1030
228,2.57,"5km NW of North Shore, CA",149338006510,1454032073670,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317683,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317683&format=geojson,,,,,reviewed,0,102,ci,3317683,",ci3317683,",",ci,",",origin,phase-data,",9,,0.5,174,mh,earthquake,"M 2.6 - 5km NW of North Shore, CA",1029,Point,"[-115.9748333, 33.5613333, 6]",1029
229,4.4,"53 km NNW of Indian Springs, Nevada",149349600300,1454029989780,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000857,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000857&format=geojson,,,,,reviewed,0,298,us,p0000857,",ci3319071,usp0000857,",",ci,us,",",origin,phase-data,",,,,,mb,nuclear explosion,"M 4.4 Nuclear Explosion - 53 km NNW of Indian Springs, Nevada",1028,Point,"[-116.002, 36.973, 5]",1028
230,2.97,"9km NE of Indio, CA",149354714700,1454031751890,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317684,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317684&format=geojson,,,,,reviewed,0,136,ci,3317684,",ci3317684,",",ci,",",origin,phase-data,",10,,0.32,222,ml,earthquake,"M 3.0 - 9km NE of Indio, CA",1027,Point,"[-116.1468333, 33.7768333, 6]",1027
231,3.27,"8 km NE of San Martin, California",149358276080,1481750757370,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021091,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021091&format=geojson,,,,,reviewed,0,165,nc,1021091,",nc1021091,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",56,0.07387,0.07,102,md,earthquake,"M 3.3 - 8 km NE of San Martin, California",1026,Point,"[-121.5301667, 37.1295, 7.856]",1026
